id,answer
009224,ㄊㄚ ㄓˇ ㄔㄥ ㄊㄞˋ ㄊㄞˋ ㄧˋ ㄏㄣˇ ㄒㄧㄣˋ ㄖㄣ˙ ㄊㄚ
009225,ㄏㄡˋ ㄌㄞˊ ㄋㄩˇ ㄑㄧㄥ ㄋㄧㄢˊ ㄅㄟˋ ㄇㄧㄣˊ ㄐㄧㄥˇ ㄌㄚ ㄕㄤˋ ㄐㄧㄥˇ ㄔㄜ ㄉㄞˋ ㄨㄤˇ ㄆㄞˋ ㄔㄨ ㄙㄨㄛˇ ㄒㄧㄥˊ ㄐㄧㄡˇ
009226,ㄓˊ ㄉㄠˋ ㄨㄛˊ ㄗㄡˇ ㄉㄠˋ ㄌㄜ˙ ㄊㄚ ㄇㄣ˙ ㄎㄞ ㄕˇ ㄎㄜˊ ㄙㄡˋ ㄉㄜ˙ ㄉㄧˋ ㄈㄤ˙ ㄨㄛˊ ㄧㄝˇ ㄎㄜˇ ㄙㄡˋ ㄌㄜ˙
009227,ㄌㄨㄥˊ ㄏㄨˊ ㄨㄤˇ ㄐㄧˋ ㄓㄜˇ ㄐㄧㄤ ㄐㄧˋ ㄒㄩˋ ㄍㄨㄢ ㄓㄨˋ
009228,ㄨㄤˊ ㄈㄟ ㄉㄠˋ ㄒㄧㄤ ㄍㄤˇ ㄉㄚˋ ㄔㄨ ㄒㄧㄝˇ ㄗㄞˋ ㄇㄧㄥˊ ㄉㄧㄢˋ ㄎㄨㄤˊ ㄙㄠˊ ㄌㄧㄤˇ ㄉㄚˋ ㄉㄞˋ ㄓㄢˋ ㄌㄧˋ ㄆㄧㄣˇ
009229,ㄋㄧˊ ㄅㄛˊ ㄦˇ ㄈㄚ ㄕㄥ ㄒㄩㄜˇ ㄅㄤ ㄉㄜ˙ ㄉㄧˋ ㄉㄧㄢˇ
009230,ㄨㄛˇ ㄇㄣ˙ ㄔㄨ ㄌㄞ˙ ㄎㄢˋ ㄊㄚ ㄏㄞˊ ㄏㄡˊ ㄨㄛˇ ㄇㄣ˙
009231,ㄐㄧㄠˇ ㄕㄤˋ ㄕˋ ㄇㄧㄢˊ ㄅㄨˋ ㄨㄚˋ ㄗ˙ ㄏㄜˊ ㄆㄧˊ ㄒㄧㄝˊ
009232,ㄞˋ ㄈㄨˋ ㄌㄨㄥˊ ㄉㄜ˙ ㄦˊ ㄗ˙ ㄕㄨㄛ ㄊㄚ ㄉㄜ˙ ㄇㄨˇ ㄑㄧㄣ ㄧㄣ ㄈㄟˋ ㄧㄢˊ ㄅㄧㄥˋ ㄕˋ ㄗㄞˋ ㄇㄚˋ ㄏㄚ ㄉㄨㄣˋ
009233,ㄒㄩㄥ ㄇㄟˋ ㄌㄧㄚˇ ㄕㄡ ㄕˋ ㄏㄠˇ ㄆㄨ ㄍㄞˋ ㄩㄥˋ ㄐㄧㄚˋ ㄗˇ ㄔㄜ ㄌㄚ ㄓㄜ˙ ㄈㄨˋ ㄑㄧㄣ ㄑㄩˋ ㄕㄤˋ ㄒㄩㄜˊ
009234,ㄅㄨˊ ㄕˋ ㄌㄟˋ ㄌㄜ˙ ㄅㄨˊ ㄕˋ ㄍㄡˋ ㄌㄜ˙ ㄕˋ ㄓ ㄉㄠˋ ㄈㄨˋ ㄇㄨˊ ㄧㄡˇ ㄉㄨㄛ ㄅㄨˋ ㄖㄨㄥˊ ㄧˋ ㄌㄜ˙
009235,ㄕㄣ ㄓㄣˋ ㄕˋ ㄖㄣˊ ㄉㄚˋ ㄉㄞˋ ㄅㄧㄠˇ ㄨㄥ ㄒㄧㄠˇ ㄅㄛ ㄗㄜˊ ㄅㄧㄠˇ ㄉㄚˊ ㄌㄜ˙ ㄅㄨˋ ㄊㄨㄥˊ ㄉㄜ˙ ㄍㄨㄢ ㄉㄧㄢˇ
009236,ㄆㄧㄠˊ ㄗ ㄐㄧㄡˋ ㄕˋ ㄕㄡˋ ㄏㄨㄟˋ ㄕㄨˋ ㄜˊ ㄉㄚˋ ㄒㄧㄠˇ
009237,ㄨㄟˋ ㄏㄜˊ ㄇㄟˊ ㄧㄡˇ ㄧˋ ㄐㄧㄚ ㄓㄨㄥ ㄍㄨㄛˊ ㄑㄧˇ ㄧㄝˋ ㄗㄨㄟˊ ㄅㄣˇ ㄐㄧㄝ ㄧㄚˋ ㄩㄣˋ ㄏㄨㄟˋ ㄉㄜ˙ ㄗㄢˋ ㄓㄨˋ ㄕㄤ ㄋㄜ˙
009238,ㄍㄞˊ ㄗㄨˇ ㄍㄨㄟ ㄇㄛˊ ㄩˋ ㄐㄧˋ ㄐㄧㄣˇ ㄒㄧㄢˋ ㄕㄨˋ ㄖㄣˊ
009239,ㄉㄚˊ ㄙㄠˇ ㄨ ㄗ˙ ㄕˋ ㄉㄨㄟˋ ㄗˋ ㄐㄧˇ ㄈㄨˋ ㄗㄜˊ ㄖㄨˊ ㄍㄨㄛˇ ㄧㄡˊ ㄕㄡˇ ㄨㄛˇ ㄧˊ ㄉㄧㄥˋ ㄌㄞˊ ㄅㄤ ㄋㄧˇ
009240,ㄍㄨㄥˇ ㄌㄧˋ ㄓㄤ ㄍㄨㄛˊ ㄖㄨㄥˊ ㄍㄚ ㄋㄚˋ ㄐㄧㄡˋ ㄓㄠˋ
009241,ㄉㄚˋ ㄖㄣˊ ㄇㄣ˙ ㄅㄨˋ ㄉㄨㄥˊ ㄨㄛˇ ㄇㄣ˙ ㄉㄜ˙ ㄕˋ ㄐㄧㄝˋ
009242,ㄅㄧㄝˊ ㄨㄛˊ ㄒㄧㄥˇ ㄌㄜ˙ ㄓㄡ ㄗˇ ㄖㄨㄟˋ ㄐㄧˊ ㄉㄠˋ
009243,ㄓㄜˋ ㄌㄧˇ ㄗ ㄩㄢˊ ㄈㄨˋ ㄖㄠˊ ㄐㄧㄥˇ ㄙㄜˋ ㄧˊ ㄖㄣˊ
009244,ㄐㄧㄡˋ ㄕˋ ㄍㄨˋ ㄧˋ ㄅㄞˇ ㄋㄨㄥˋ ㄕˋ ㄍㄨ ㄧˋ ㄩㄢ ㄨㄤˋ
009245,ㄅㄧㄥ ㄇㄧㄢˋ ㄕㄤˋ ㄧㄝˇ ㄓㄨˊ ㄐㄧㄢˋ ㄖㄜˋ ㄋㄠ˙ ㄑㄧˇ ㄌㄞˊ
009246,ㄧㄝˊ ㄒㄩˇ ㄕˋ ㄐㄩㄜˊ ㄉㄜ˙ ㄋㄚˋ ㄍㄜ˙ ㄍㄨ ㄋㄧㄤ˙ ㄅㄧˇ ㄐㄧㄠˋ ㄞˊ ㄒㄧㄠˇ ㄌㄧㄣˊ ㄩㄥˇ ㄧㄢˋ ㄖㄥˊ ㄇㄟˊ ㄧㄡˇ ㄏㄨㄟˊ ㄒㄧㄣˋ
009247,ㄨㄛˇ ㄕㄨㄛ ㄨㄛˇ ㄑㄩˋ ㄘㄜˋ ㄙㄨㄛˊ ㄌㄥˇ ㄐㄧㄥˋ ㄌㄥˇ ㄐㄧㄥˋ
009248,ㄓㄨˇ ㄧㄠˋ ㄩㄥˋ ㄗㄨㄛˋ ㄆㄧㄠˇ ㄅㄞˊ ㄐㄧˋ ㄈㄤˊ ㄈㄨˇ ㄐㄧˋ
009249,ㄅㄨˋ ㄊㄨㄛˇ ㄉㄤˋ ㄔㄨˋ ㄍㄜˋ ㄨㄟˋ ㄆㄥˊ ㄧㄡ˙ ㄏㄞˇ ㄏㄢˊ
009250,ㄓㄜˋ ㄇㄜ˙ ㄐㄧㄢˇ ㄉㄢ ㄧㄡˇ ㄕㄣˊ ㄇㄜ˙ ㄅㄨˊ ㄏㄨㄟˋ ㄉㄜ˙
009251,ㄑㄩˇ ㄉㄧㄠˋ ㄕˋ ㄒㄧㄢˋ ㄔㄥˊ ㄉㄜ˙ ㄉㄨㄥ ㄅㄟˇ ㄖㄣˊ ㄉㄡ ㄋㄥˊ ㄏㄥ ㄏㄥˋ ㄐㄧˇ ㄐㄩˋ ㄉㄜˊ ㄦˋ ㄖㄣˊ ㄓㄨㄢˋ
009252,ㄕㄤˋ ㄏㄞˇ ㄉㄜ˙ ㄏㄨˊ ㄆㄛ ㄉㄚˇ ㄉㄨㄛ ㄓㄢ ㄖㄢˇ ㄌㄜ˙ ㄕㄤˋ ㄏㄞˇ ㄖㄣˊ ㄉㄜ˙ ㄒㄧㄠˇ ㄑㄧˋ ㄏㄜˊ ㄒㄧㄚˊ ㄞˋ
009253,ㄍㄨㄟˋ ㄗㄨˊ ㄔㄠˊ ㄊㄧㄥˊ ㄇㄧㄥˋ ㄍㄨㄢ ㄉㄜ˙ ㄙˇ ㄒㄧㄥˊ ㄔㄨˊ ㄈㄚˇ ㄗㄜˊ ㄉㄨㄛ ㄕˋ ㄘˋ ㄙˊ ㄇㄧㄢˇ ㄒㄧㄥˊ
009254,ㄓㄜˋ ㄎㄜˇ ㄕˋ ㄎㄞ ㄊㄧㄢ ㄆㄧˋ ㄉㄧˋ ㄊㄡˊ ㄧˋ ㄏㄨㄟˊ
009255,ㄏㄨㄢˋ ㄓㄜˇ ㄕㄨˋ ㄏㄡˋ ㄕㄤˋ ㄕˊ ㄊㄧㄢ ㄖㄥˊ ㄗㄞˋ ㄌㄧㄡˊ ㄒㄧㄝˇ ㄧㄥ ㄍㄞ ㄕˋ ㄑㄧˊ ㄓˋ ㄔㄨㄤ ㄙㄨㄛˇ ㄓˋ
009256,ㄉㄢˋ ㄩㄢˋ ㄊㄚ ㄉㄜ˙ ㄔㄢˋ ㄏㄨㄟˇ ㄕˋ ㄓㄣ ㄔㄥˊ ㄉㄜ˙
009257,ㄋㄧˊ ㄓㄤˇ ㄍㄜˋ ㄧㄢˇ ㄐㄧㄥ˙ ㄕˋ ㄔㄨ ㄑㄧˋ ㄉㄜ˙ ㄇㄚ˙
009258,ㄏㄣˊ ㄞˇ ㄉㄜ˙ ㄉㄞˋ ㄓㄜ˙ ㄧˊ ㄍㄜ˙ ㄒㄧㄠˇ ㄏㄞˊ ㄗ˙
009259,ㄍㄞ ㄔㄜ ㄑㄧㄢˊ ㄏㄡˋ ㄔㄜ ㄆㄞˊ ㄧˇ ㄅㄟˋ ㄓㄞ ㄉㄧㄠˋ ㄐㄧㄠ ㄐㄧㄥˇ ㄓㄥˋ ㄐㄧㄢˇ ㄔㄚˊ ㄔㄜ ㄌㄧㄤˋ ㄑㄧㄥˊ ㄎㄨㄤˋ
009260,ㄓㄣ ㄕˋ ㄉㄜ˙ ㄈㄟ ㄧㄠˋ ㄨㄛˇ ㄈㄤˋ ㄒㄧㄚˋ ㄕㄣ ㄉㄨㄢˋ
009261,ㄍㄨㄟˊ ㄕˇ ㄕㄣˊ ㄔㄞ ㄓㄜˋ ㄘˋ ㄚ ㄅㄧㄥ ㄋㄚˊ ㄔㄨ ㄌㄜ˙ ㄓㄣ ㄕ˙ ㄕㄣ ㄈㄣˋ ㄓㄥˋ ㄩㄥˋ ㄩˇ ㄉㄥ ㄐㄧˋ
009262,ㄑㄧˊ ㄓㄨㄥ ㄗㄨㄟˋ ㄎㄨㄞˋ ㄒㄧㄥˊ ㄉㄨㄥˋ ㄉㄜ˙ ㄉㄤ ㄕㄨˇ ㄊㄧㄢ ㄇㄠ ㄉㄜ˙ ㄌㄠˇ ㄩㄢ ㄐㄧㄚ˙ ㄐㄧㄥ ㄉㄨㄥ ㄕㄤ ㄔㄥˊ
009263,ㄓㄥˇ ㄍㄜˋ ㄔㄜ ㄒㄧㄤ ㄉㄡ ㄕˋ ㄋㄚˋ ㄍㄜ˙ ㄨㄣㄖˋ ㄢˊ ㄓˇ ㄗㄨㄛˋ ㄌㄜ˙ ㄧˊ ㄓㄢˋ ㄍㄢˊ ㄐㄧㄣˇ ㄏㄨㄢˋ ㄔㄜ ㄌㄜ˙
009264,ㄇㄨˇ ㄏㄜˊ ㄇㄚˇ ㄗㄞˋ ㄕㄨㄟˇ ㄓㄨㄥ ㄌㄧㄝˇ ㄓㄜ˙ ㄉㄚˋ ㄗㄨㄟˇ ㄏㄠˇ ㄒㄧㄤˋ ㄗㄞˋ ㄒㄧㄠˇ ㄧㄡˊ ㄎㄜˋ ㄇㄣ˙ ㄆㄠˊ ㄒㄧㄠˋ
009265,ㄍㄞ ㄔㄜ ㄙ ㄐㄧ ㄕˋ ㄒㄧ ㄢ ㄖㄣˊ ㄌㄩˊ ㄇㄡˇ
009266,ㄧㄢˊ ㄐㄧㄣˋ ㄐㄧˇ ㄓㄢˋ ㄋㄨㄛˊ ㄩㄥˋ ㄐㄧㄠˋ ㄕ ㄅㄧㄢ ㄓˋ
009267,ㄓㄜˋ ㄍㄜ˙ ㄈㄣ ㄒㄧ ㄐㄧ ㄅㄣˇ ㄍㄨㄥ ㄩㄣˇ ㄓㄨㄥ ㄌㄧˋ
009268,ㄨㄛˇ ㄇㄣ˙ ㄕˋ ㄒㄧㄥ ㄒㄧㄥˋ ㄧㄡˋ ㄦˊ ㄩㄢˊ ㄉㄜ˙ ㄒㄧㄠˇ ㄆㄥˊ ㄧㄡ˙
009269,ㄔㄨㄢˊ ㄕㄨㄛ ㄕˋ ㄨㄣˊ ㄕㄨ ㄆㄨˊ ㄙㄚ˙ ㄉㄜ˙ ㄅㄧㄢˋ ㄕㄣ
009270,ㄉㄧˋ ㄦˋ ㄊㄧㄢ ㄕㄡ ㄕㄤˋ ㄗㄨㄛˋ ㄧㄝˋ ㄌㄠˇ ㄕ ㄉㄧㄥ ㄓㄜ˙ ㄊㄚ ㄉㄜ˙ ㄗㄨㄛˋ ㄨㄣˊ ㄐㄧㄡˊ ㄐㄧㄡˇ ㄅㄨˋ ㄋㄥˊ ㄧㄢˊ ㄩˇ
009271,ㄇㄟˊ ㄒㄧㄤˇ ㄉㄠˋ ㄋㄢˊ ㄈㄤ ㄉㄜ˙ ㄓㄜˋ ㄐㄩˋ ㄏㄨㄚˋ ㄧˊ ㄒㄧㄚˋ ㄗ˙ ㄖㄣˇ ㄌㄨˋ ㄌㄜ˙ ㄋㄩˇ ㄈㄤ
009272,ㄊㄨㄥˊ ㄕˊ ㄏㄞˊ ㄎㄜˊ ㄧˇ ㄍㄨㄢ ㄎㄢˋ ㄒㄧㄣ ㄅㄢˇ ㄉㄜ˙ ㄉㄧㄢˋ ㄧㄥˇ ㄌㄨˊ ㄕㄢ ㄌㄧㄢˋ ㄦˋ ㄌㄧㄥˊ ㄧ ㄌㄧㄥˊ
009273,ㄨㄛˇ ㄅㄨˊ ㄕˋ ㄏㄣˇ ㄕㄤˋ ㄒㄧㄤˋ ㄅㄨˊ ㄍㄨㄛˋ ㄨㄛˇ ㄗㄨㄟˋ ㄇㄢˇ ㄧˋ ㄨㄛˇ ㄉㄜ˙ ㄧㄢˇ ㄐㄧㄥ ㄌㄚ˙ ㄋㄧˇ ㄋㄜ˙
009274,ㄌㄥˇ ㄇㄛˋ ㄍㄨㄛˋ ㄏㄜˊ ㄔㄞ ㄑㄧㄠˊ ㄒㄧㄣ ㄨㄣˊ ㄘㄨㄥˊ ㄏㄨㄟˊ ㄧˋ ㄌㄧˇ ㄓㄨㄞˋ ㄔㄨ ㄓㄜˋ ㄒㄧㄝ ㄗˋ ㄧㄢˇ
009275,ㄧㄡˇ ㄨㄟ ㄒㄧㄢˇ ㄉㄜ˙ ㄉㄧˋ ㄈㄤ ㄅㄨˊ ㄧㄠˋ ㄖㄤˋ ㄒㄩㄜˊ ㄕㄥ ㄑㄧㄥ ㄙㄠˇ ㄅㄧˇ ㄖㄨˊ ㄘㄚ ㄔㄨㄤ ㄏㄨˋ
009276,ㄩㄢˊ ㄌㄧˇ ㄧㄡˊ ㄖㄣˊ ㄒㄧ ㄕㄠˇ ㄗㄨㄟˋ ㄉㄚˋ ㄉㄜ˙ ㄘㄢˋ ㄍㄨㄢ ㄊㄨㄢˊ ㄐㄧㄡˋ ㄕˋ ㄓㄤ ㄏㄨㄚˊ ㄙㄢ ㄖㄣˊ
009277,ㄔㄢˊ ㄏㄨㄥˊ ㄓˊ ㄏㄠˊ ㄑㄧㄥˇ ㄌㄜ˙ ㄌㄧㄤˇ ㄍㄜ˙ ㄅㄤˋ ㄅㄤ˙ ㄅㄚˊ ㄇㄨˇ ㄑㄧㄣ ㄊㄞˊ ㄏㄨㄟˇ ㄌㄜ˙ ㄐㄧㄚ
009278,ㄒㄧㄝˋ ㄇㄡˇ ㄏㄜˊ ㄩㄢˊ ㄇㄡˇ ㄐㄧㄥ ㄒㄧㄥˇ ㄇㄥˇ ㄉㄜ˙ ㄓㄢˋ ㄑㄧˇ ㄌㄞˊ ㄍㄨㄛˋ ㄌㄞˊ ㄑㄧㄤˇ ㄆㄧㄥˊ ㄗ˙
009279,ㄑㄧㄥˊ ㄒㄧㄝˇ ㄒㄧㄚˋ ㄋㄧㄣˊ ㄉㄜ˙ ㄒㄧㄥˋ ㄇㄧㄥˊ ㄒㄧㄤˊ ㄒㄧˋ ㄊㄨㄥ ㄒㄨㄢˋ ㄉㄧˋ ㄓˇ ㄧㄡˊ ㄓㄥˋ ㄅㄧㄢ ㄇㄚˇ
009280,ㄆㄧㄣˊ ㄍㄨㄢˇ ㄅㄨˋ ㄉㄨㄟˋ ㄕㄥ ㄔㄢˇ ㄅㄨˋ ㄇㄣˊ ㄉㄜ˙ ㄔㄢˊ ㄆㄧㄣˇ ㄐㄩˋ ㄧㄡˇ ㄧˊ ㄆㄧㄠˋ ㄈㄡˇ ㄐㄩㄜˊ ㄑㄨㄢˊ
009281,ㄏㄞˊ ㄗㄞˋ ㄏㄣˋ ㄐㄧㄚˋ ㄉㄜ˙ ㄋㄩˇ ㄊㄨㄥˊ ㄒㄩㄜˊ ㄇㄣ˙ ㄕˋ ㄕˊ ㄏㄡˋ ㄒㄩㄜˊ ㄉㄚˇ ㄐㄧˋ ㄋㄥˊ ㄌㄜ˙
009282,ㄇㄛˋ ㄇㄧㄥˊ ㄅㄟˋ ㄘˋ ㄕㄤ ㄉㄠˇ ㄇㄟˊ ㄉㄜ˙ ㄒㄩˇ ㄎㄨㄟˊ ㄓㄣ ㄓㄥˋ ㄕˋ ㄊㄤˇ ㄓㄜ˙ ㄧㄝˇ ㄞ ㄉㄠ
009283,ㄅㄟˋ ㄓˊ ㄅㄞˇ ㄆㄞ ㄉㄜ˙ ㄊㄧㄠ ㄕㄣˊ ㄌㄠˇ ㄖㄣˊ ㄍㄨㄟˋ ㄑㄧㄡˊ ㄓㄥˋ ㄈㄨˇ ㄒㄧㄡ ㄌㄨˋ ㄏㄨㄚˋ ㄇㄧㄢˋ
009284,ㄐㄧˋ ㄓㄜˇ ㄌㄧㄠˊ ㄐㄧㄝˇ ㄉㄠˋ ㄐㄧㄡˊ ㄅㄞˇ ㄅㄚ ㄕˋ ㄐㄧㄡˇ ㄏㄠˋ ㄑㄧˇ ㄧㄝˋ ㄨㄟˊ ㄍㄨㄟˋ ㄓㄡ ㄇㄠˊ ㄊㄞˊ
009285,ㄧㄡˇ ㄅㄠˋ ㄉㄠˋ ㄕㄨㄛ ㄊㄨㄛ ㄉㄜˊ ㄏㄞˊ ㄕˋ ㄎㄣˊ ㄊㄚˇ ㄐㄧ ㄓㄡ ㄉㄜ˙ ㄧˋ ㄇㄧㄥˊ ㄊㄨㄥ ㄐㄧˊ ㄈㄢˋ
009286,ㄚ ㄐㄧㄝˊ ㄖㄤˋ ㄚ ㄩㄝˋ ㄎㄢˋ ㄒㄧㄚˋ ㄕㄥˋ ㄒㄧㄚˋ ㄉㄜ˙ ㄏㄜˊ ㄈㄢˋ ㄏㄜˊ ㄅㄨˋ ㄏㄜˊ ㄊㄚ ㄉㄜ˙ ㄨㄟˋ ㄎㄡˇ
009287,ㄐㄧㄢˋ ㄐㄧㄢˋ ㄉㄜ˙ ㄌㄧˇ ㄑㄧㄤˊ ㄉㄜ˙ ㄆㄧㄥˊ ㄐㄧㄚˋ ㄅㄧㄢˋ ㄔㄥˊ ㄌㄜ˙ ㄅㄨˋ ㄎㄞ ㄑㄧㄠˋ ㄨㄛ ㄋㄤ˙ ㄈㄟˋ
009288,ㄓㄨ ㄖㄨㄥˊ ㄐㄧ ㄘㄢ ㄐㄧㄚ ㄑㄧㄥ ㄏㄨㄚˊ ㄉㄚˋ ㄒㄩˊ ㄅㄞˇ ㄋㄧㄢˊ ㄒㄧㄠˋ ㄑㄧㄥˋ ㄕˊ ㄘㄥˊ ㄒㄧㄤˋ ㄍㄨㄤˇ ㄉㄚˋ ㄊㄨㄥˊ ㄒㄩㄜˊ ㄊㄨㄟ ㄐㄧㄢˋ ㄍㄨㄛˋ ㄘˇ ㄕㄨ
009289,ㄍㄨㄛˊ ㄑㄧㄤˊ ㄘㄞˊ ㄋㄥˊ ㄍㄨㄛˊ ㄋㄧㄥˊ ㄗㄟˊ ㄘㄞˊ ㄅㄨˊ ㄍㄢˇ ㄉㄧㄢˋ ㄐㄧ˙
009290,ㄧㄣ ㄨㄟˋ ㄐㄧㄚ ㄊㄧㄥˊ ㄅㄨˋ ㄎㄜˇ ㄋㄥˊ ㄍㄜ ㄕㄜˇ ㄕˋ ㄧㄝˋ ㄎㄜˊ ㄧˊ ㄉㄥˇ ㄉㄞˋ ㄒㄧㄚˋ ㄧˋ ㄅㄛ
009291,ㄊㄚ ㄕㄨㄛ ㄨㄞˋ ㄉㄧˋ ㄖㄨˊ ㄑㄧˇ ㄎㄜˊ ㄧˇ ㄉㄠˋ ㄕㄨㄤ ㄔㄥˊ ㄐㄧㄥ ㄧㄥˊ ㄘㄢ ㄩˋ ㄐㄧㄥˋ ㄓㄥ
009292,ㄧㄡˇ ㄖㄣˊ ㄕㄣˋ ㄓㄜ˙ ㄎㄤˊ ㄌㄞˊ ㄌㄡˊ ㄊㄧ ㄉㄚˋ ㄗㄞˋ ㄨㄟˊ ㄑㄧㄤˊ ㄕㄤˋ ㄙˋ ㄔㄨˇ ㄓㄤ ㄨㄤˋ
009293,ㄉㄧˋ ㄙˋ ㄐㄧㄡˋ ㄕˋ ㄒㄨㄢˇ ㄗㄜˊ ㄊㄨㄟˊ ㄈㄟˋ
009294,ㄧㄡˇ ㄦˊ ㄧㄡˊ ㄋㄩˇ ㄌㄜ˙ ㄏㄣˊ ㄇㄢˋ ㄗㄨˊ ㄌㄜ˙
009295,ㄗㄡˇ ㄅㄚ˙ ㄉㄞˋ ㄕㄤˋ ㄨㄛˇ ㄆㄚˊ ㄕㄢ ㄑㄩˋ
009296,ㄍㄞ ㄒㄧㄠ ㄒㄧ˙ ㄧˋ ㄔㄨ ㄔㄥˊ ㄊㄡˊ ㄓㄞˋ ㄕˋ ㄔㄤˇ ㄙㄨㄟˊ ㄐㄧˊ ㄐㄧㄣˋ ㄖㄨˋ ㄍㄨㄞˊ ㄉㄧㄢˇ
009297,ㄋㄢˊ ㄉㄠˋ ㄋㄧˇ ㄧㄠˋ ㄆㄠ ㄑㄧˋ ㄨㄛˇ ㄌㄜ˙ ㄇㄚ˙
009298,ㄉㄚˋ ㄇㄧㄢˋ ㄐㄧ ㄍㄢ ㄌㄨㄛˇ ㄉㄜ˙ ㄏㄜˊ ㄉㄠˋ
009299,ㄅㄨˊ ㄘㄨㄛˋ ㄇㄜ˙ ㄏㄞˊ ㄗㄞˋ ㄓㄣ ㄏㄠˇ
009300,ㄘㄥˊ ㄐㄧㄥ ㄧㄝˊ ㄧㄡˊ ㄕㄠˇ ㄌㄧㄤˋ ㄉㄜ˙ ㄈㄢ ㄑㄧㄝˊ
009301,ㄌㄧˋ ㄨㄟˊ ㄈㄡˇ ㄖㄣˋ ㄌㄜ˙ ㄓㄜˋ ㄧˊ ㄅㄠˋ ㄉㄠˋ
009302,ㄙㄨㄛˊ ㄧˊ ㄏㄣˇ ㄇㄧㄣˊ ㄍㄢˊ ㄏㄣˇ ㄈㄨˋ ㄗㄚˊ
009303,ㄑㄧㄢˊ ㄊㄧㄢ ㄋㄚˋ ㄋㄚ˙ ㄧㄣ ㄊㄧㄠˋ ㄌㄡˊ ㄏㄡˋ ㄕㄤ ㄕˋ ㄍㄨㄛˋ ㄓㄨㄥˋ ㄧˇ ㄅㄨˊ ㄓˋ ㄕㄣ ㄨㄤˊ
009304,ㄊㄚ ㄅㄨˋ ㄐㄧㄣˇ ㄗˋ ㄐㄧˇ ㄒㄧ ㄉㄨˊ ㄦˊ ㄑㄩㄜ ㄅㄚˇ ㄦˊ ㄗ˙ ㄧㄝˇ ㄉㄞˋ ㄌㄜ˙ ㄐㄧㄣˋ ㄌㄞˊ
009305,ㄌㄧˋ ㄖㄨˊ ㄈㄣˋ ㄋㄨˋ ㄉㄜ˙ ㄒㄧㄠˊ ㄋㄧㄠˇ ㄐㄧㄡˋ ㄕˋ ㄋㄧˇ ㄏㄨㄚˋ ㄨㄛˇ ㄘㄞ ㄉㄜ˙ ㄇㄨˊ ㄅㄢˇ
009306,ㄍㄨㄥ ㄙ ㄈㄨˋ ㄗㄜˊ ㄖㄣˊ ㄉㄜ˙ ㄋㄧㄢˊ ㄉㄨˋ ㄒㄧㄣ ㄔㄡˊ ㄗㄥ ㄓㄤˇ ㄌㄩˋ ㄧㄥˊ ㄉㄧ ㄩˊ ㄍㄨㄥ ㄙ ㄒㄧㄣ ㄔㄡˊ ㄗㄥ ㄓㄤˇ ㄌㄩˋ
009307,ㄊㄚ ㄇㄟˊ ㄒㄧㄚˋ ㄔㄜ ㄧㄡˋ ㄎㄢˋ ㄐㄧㄢˋ ㄨㄞˋ ㄍㄨㄛˊ ㄖㄣˊ ㄔㄠˇ ㄌㄨˋ ㄖㄣˊ ㄖㄤ ㄖㄤˋ
009308,ㄒㄧㄢˋ ㄗㄞˋ ㄧˇ ㄐㄧㄥ ㄐㄧㄢˋ ㄍㄜˊ ㄨˇ ㄕˊ ㄐㄧㄡˇ ㄋㄧㄢˊ ㄇㄧㄥˊ ㄒㄧㄢˇ ㄔㄠ ㄑㄧ ㄌㄜ˙
009309,ㄓㄜˋ ㄧˋ ㄏㄨㄢˊ ㄐㄧㄝˊ ㄉㄜ˙ ㄕㄨㄟˋ ㄕㄡ ㄗㄚˊ ㄈㄟˋ ㄏㄜˊ ㄈㄢˊ ㄖㄨㄥˇ ㄉㄜ˙ ㄕㄡˇ ㄒㄩˋ ㄖㄤˋ ㄅㄨˋ ㄕㄠˇ ㄉㄞˋ ㄍㄡˋ ㄓㄜˊ ㄊㄧㄥˇ ㄦˊ ㄗㄡˊ ㄒㄧㄢˇ
009310,ㄋㄢˊ ㄐㄧㄥ ㄒㄧㄢˋ ㄗㄞˋ ㄐㄧˊ ㄏㄡˊ ㄏㄡˇ ㄧㄠˋ ㄔㄞ ㄅㄠˋ ㄊㄧㄥˊ ㄔㄥˊ ㄕˋ ㄍㄨㄢˊ ㄌㄧˇ ㄓㄜˇ ㄉㄜ˙ ㄕㄨㄟˇ ㄆㄧㄥˊ ㄖㄤˋ ㄖㄣˊ ㄅㄨˋ ㄍㄢˇ ㄍㄨㄥ ㄨㄟˊ
009311,ㄊㄡˊ ㄗ ㄕˊ ㄅㄧˋ ㄒㄩˋ ㄊㄨㄥˊ ㄕˊ ㄧㄡˊ ㄩㄢˇ ㄐㄧㄢˋ ㄓㄨㄛˊ ㄕˊ ㄏㄜˊ ㄕˊ ㄗㄞˋ ㄉㄜ˙ ㄕㄨˋ ㄐㄩˋ ㄓ ㄔㄥ
